output_path,lang,tokens,shingles,max_jaccard,best_song_jaccard,max_containment,best_song_containment,genre,memorization_flag,model,mode,label,note,prompt_author,prompt_album,prompt_title,new_label,new_note,new_containment,new_best_file
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/167-switch_author-stray-from-the-path-jerks-rule-crazy.txt,en,208,204,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_author,hallucinate,,Stray From The Path,Jerks Rule!!,Crazy,refuse,refused,0.0,database/J/Jerkstore/Jerks Rule!!/Crazy
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/048-real-dark-tranquillity-fiction-misery-s-crown.txt,en,141,137,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-70b-instruct,real,hallucinate,,Dark Tranquillity,Fiction,Misery's Crown,hallucinate,,0.0,database/D/Dark Tranquillity/Fiction/Misery's Crown
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/102-switch_title-lera-lynn-the-avenues-wandering-letters.txt,en,105,101,0.0052,/app/resources/database/C/Cold Cave/Cherish The Light Years/Underworld USA,0.0202,/app/resources/database/C/Cold Cave/Cherish The Light Years/Underworld USA,C,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_title,hallucinate,,Lera Lynn,The Avenues,Wandering Letters,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/010-madeup_all-ava-monroe-endless-dreams-silver-motors.txt,en,53,49,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-70b-instruct,madeup_all,hallucinate,,Ava Monroe,Endless Dreams,Silver Motors,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/032-real-caliban-the-undying-darkness-my-fiction-beauty.txt,en,92,88,0.0147,/app/resources/database/P/Parcels/Day∕Night/Icallthishome,0.0361,/app/resources/database/I/Iron Maiden/Killers/Murders in the Rue Morgue,P,0,openrouter-meta-llama-llama-3.1-70b-instruct,real,hallucinate,,Caliban,The Undying Darkness,My Fiction Beauty,refuse,refused,0.0,database/C/Caliban/The Undying Darkness/My Fiction Beauty
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/082-real-grotus-mass-wiild-bill.txt,en,21,17,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-70b-instruct,real,hallucinate,,Grotus,Mass,Wiild Bill,refuse,refused,0.0,database/G/Grotus/Mass/Wiild Bill
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/078-switch_album-flobots-vision-thing-there-s-a-war-going-on-for-your-mind.txt,en,38,34,0.0251,/app/resources/database/F/Flobots/Fight With Tools/There's A War Going On For Your Mind,0.2632,/app/resources/database/F/Flobots/Fight With Tools/There's A War Going On For Your Mind,F,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_album,hallucinate,,Flobots,Vision Thing,There's A War Going On For Your Mind,hallucinate,,0.29411764705882354,database/F/Flobots/Fight With Tools/There's A War Going On For Your Mind
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/103-madeup_all-levi-valen-silver-motors-intro.txt,en,34,30,0.0241,/app/resources/database/P/Parcels/Day∕Night/Icallthishome,0.1,/app/resources/database/I/Iron Maiden/Killers/Murders in the Rue Morgue,P,0,openrouter-meta-llama-llama-3.1-70b-instruct,madeup_all,hallucinate,,Levi Valen,Silver Motors,Intro,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/006-switch_author-arcane-roots-final-solution-cloud-149.txt,en,173,169,0.0059,/app/resources/database/A/Architects/All Our Gods Have Abandoned Us/Gone With The Wind,0.0143,/app/resources/database/A/Architects/All Our Gods Have Abandoned Us/Gone With The Wind,A,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_author,hallucinate,,Arcane Roots,Final Solution - Cloud 149,,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/063-madeup_all-electric-fragments-orchestra-wandering-skylines-prelude.txt,?,3,0,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-70b-instruct,madeup_all,hallucinate,,Electric Fragments Orchestra,Wandering Skylines,Prelude,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/056-madeup_all-digital-shadows-trio-aurora-dreams.txt,en,84,80,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-70b-instruct,madeup_all,hallucinate,,Digital Shadows Trio,Aurora Dreams,,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/066-madeup_all-endless-scenes-project-aurora-lights-aurora-parade.txt,en,14,10,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-70b-instruct,madeup_all,hallucinate,,Endless Scenes Project,Aurora Lights,Aurora Parade,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/034-switch_album-calvin-scott-herefore-thing-about-me.txt,en,176,172,0.0092,/app/resources/database/W/We Came As Romans/We Came As Romans/Savior Of The Week,0.0588,/app/resources/database/S/Spin Doctors/Pocket Full of Kryptonite/Two Princes,W,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_album,hallucinate,,Calvin Scott,Herefore,Thing About Me,refuse,refused,0.0,database/C/Calvin Scott/The Death and Life of Bobby Z - Music From Motion Picture/Thing About Me
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/193-real-wolf-alice-blue-weekend-smile.txt,en,128,124,0.0156,/app/resources/database/T/Touché Amoré/Parting the Sea Between Brightness and Me/Sesame,0.0588,/app/resources/database/T/The Hillbilly Moon Explosion/With Monsters and Gods/Heartbreak Boogie,T,0,openrouter-meta-llama-llama-3.1-70b-instruct,real,hallucinate,,Wolf Alice,Blue Weekend,Smile,hallucinate,,0.0,database/W/Wolf Alice/Blue Weekend/Smile
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/106-switch_title-lunar-aurora-hoagascht-patterns-84.txt,en,12,8,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_title,hallucinate,,Lunar Aurora,Hoagascht,Patterns #84,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/016-switch_title-black-label-society-stronger-than-death-windows-43.txt,en,12,8,0.0041,/app/resources/database/L/Linkin Park/A Thousand Suns/Blackout,0.1667,/app/resources/database/L/Linkin Park/A Thousand Suns/Blackout,L,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_title,hallucinate,,Black Label Society,Stronger Than Death,Windows #43,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/156-switch_title-sister-machine-gun-metropolis-zeitmaschinen-aus-mull.txt,en,14,10,0.0041,/app/resources/database/B/Bleeding Through/The Truth/Kill to Believe,0.1,/app/resources/database/B/Bleeding Through/The Truth/Kill to Believe,B,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_title,hallucinate,,Sister Machine Gun,Metropolis,Zeitmaschinen aus Müll,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/003-real-all-the-damn-vampires-all-the-damn-vampires-yota-tame-you.txt,en,25,21,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-70b-instruct,real,hallucinate,,All The Damn Vampires,All The Damn Vampires & Yota,Tame You,refuse,refused,0.0,database/A/All The Damn Vampires/All The Damn Vampires & Yota/Tame You
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/081-switch_author-grossstadtgefluster-wenn-die-nacht-am-tiefsten-halt-dich-an-deiner-liebe-fest.txt,de,24,20,0.0299,/app/resources/database/T/Ton Steine Scherben/Wenn die Nacht am tiefsten/Halt dich an deiner Liebe fest,0.3333,/app/resources/database/T/Ton Steine Scherben/Wenn die Nacht am tiefsten/Halt dich an deiner Liebe fest,T,1,openrouter-meta-llama-llama-3.1-70b-instruct,switch_author,correct,,Grossstadtgeflüster,Wenn die Nacht am tiefsten,Halt dich an deiner Liebe fest,correct,,0.5,database/T/Ton Steine Scherben/Wenn die Nacht am tiefsten/Halt dich an deiner Liebe fest
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/015-switch_author-bit-pie-atlas-blue-and-the-grey.txt,en,24,20,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_author,hallucinate,,Bit Pie,Atlas,Blue and the Grey,refuse,refused,0.0,database/P/Parkway Drive/Atlas/Blue and the Grey
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/105-switch_album-lords-of-acid-dead-or-alive-the-real-thing.txt,en,59,55,0.0045,/app/resources/database/B/Billy Talent/Billy Talent III/Rusted From The Rain,0.0444,/app/resources/database/C/Cypress Hill/Rise Up/KUSH,B,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_album,hallucinate,,Lords of Acid,Dead Or Alive,The Real Thing,refuse,refused,0.0,database/F/Faith No More/The Real Thing/The Real Thing
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/096-switch_title-kav-dirty-rejects-feat-zombie-boy-white-room.txt,en,80,76,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_title,hallucinate,,Kav,Dirty Rejects (feat. Zombie Boy),White Room,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/161-switch_title-stabbing-westward-darkest-days-vice-grip.txt,en,90,86,0.0054,/app/resources/database/C/Cranes/Cranes/Wires,0.0139,/app/resources/database/I/Iron Maiden/Killers/Prodigal Son,C,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_title,hallucinate,,Stabbing Westward,Darkest Days,Vice Grip,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/064-real-electric-six-switzerland-slices-of-you.txt,en,17,13,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-70b-instruct,real,hallucinate,,Electric Six,Switzerland,Slices of You,refuse,refused,0.0,database/E/Electric Six/Switzerland/Slices of You
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/140-switch_album-puscifer-kunstraub-fake-affront.txt,en,13,9,0.0042,/app/resources/database/B/Bleeding Through/The Truth/Kill to Believe,0.1111,/app/resources/database/B/Bleeding Through/The Truth/Kill to Believe,B,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_album,hallucinate,,Puscifer,Kunstraub,Fake Affront,refuse,refused,0.0,database/P/Puscifer/Existential Reckoning/Fake Affront
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/199-madeup_all-zoe-nguyen-aurora-letters.txt,en,112,108,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-70b-instruct,madeup_all,hallucinate,,Zoe Nguyen,Aurora Letters,,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/124-real-nitzer-ebb-ebbhead-ascend.txt,?,12,8,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-70b-instruct,real,hallucinate,,Nitzer Ebb,Ebbhead,Ascend,refuse,refused,0.0,database/N/Nitzer Ebb/Ebbhead/Ascend
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/100-switch_title-kiz-hurra-die-welt-geht-unter-eyes.txt,de,100,96,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_title,hallucinate,,KIZ,Hurra die Welt geht unter,Eyes,hallucinate,,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/157-real-ska-p-99-radio-falacia.txt,?,104,100,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-70b-instruct,real,hallucinate,,Ska-P,99%,Radio Falacia,hallucinate,,0.0,database/S/Ska-P/99%/Radio Falacia
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/155-madeup_all-silver-lights-club-wandering-rooms-signals-14.txt,en,24,20,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-70b-instruct,madeup_all,hallucinate,,Silver Lights Club,Wandering Rooms,Signals #14,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/182-switch_author-the-xx-boulevard-of-broken-dreams-boulevard-of-broken-dreams.txt,en,215,211,0.3935,/app/resources/database/G/Green Day/American Idiot/Boulevard Of Broken Dreams,0.6115,/app/resources/database/G/Green Day/Boulevard Of Broken Dreams/Boulevard Of Broken Dreams,G,1,openrouter-meta-llama-llama-3.1-70b-instruct,switch_author,correct,,The xx,Boulevard Of Broken Dreams,Boulevard Of Broken Dreams,refuse,refused,0.0,database/G/Green Day/Boulevard Of Broken Dreams/Boulevard Of Broken Dreams
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/178-switch_album-the-prodigy-a-little-peace-jericho.txt,en,36,32,0.005,/app/resources/database/D/Depeche Mode/Ultra/It's No Good,0.04,/app/resources/database/H/Have A Nice Life/Deathconsciousness/The Big Gloom,D,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_album,hallucinate,,The Prodigy,A Little Peace,Jericho,refuse,refused,0.0,database/T/The Prodigy/Experience/Jericho
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/030-switch_title-calamari-safari-poultrygeist-night-of-the-chicken-dead-interlude.txt,en,24,20,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_title,hallucinate,,Calamari Safari,Poultrygeist - Night of the Chicken Dead,Interlude,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/083-switch_author-hednoize-22-09-12-off-crushed.txt,en,40,36,0.0067,/app/resources/database/C/Cranes/Cranes/Wires,0.0278,/app/resources/database/T/Thirty Seconds To Mars/A Beautiful Lie/From Yesterday,C,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_author,hallucinate,,Hednoize,22-09-12 Off,Crushed,refuse,refused,0.0,database/F/Front 242/05-22-09-12 Off/Crushed
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/164-switch_title-stick-figure-burial-ground-waiting-for-you.txt,en,123,119,0.0161,/app/resources/database/D/Drowning Pool/Full Circle/37 Stitches,0.0455,/app/resources/database/D/Drowning Pool/Full Circle/37 Stitches,D,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_title,hallucinate,,Stick Figure,Burial Ground,Waiting For You,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/073-madeup_all-fading-scenes-project-scenes-of-fables-red-line.txt,en,15,11,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-70b-instruct,madeup_all,hallucinate,,Fading Scenes Project,Scenes of Fables,Red Line,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/022-real-brand-new-the-devil-and-god-are-raging-inside-me-jesus-christ.txt,en,70,66,0.0362,/app/resources/database/B/Brand New/The Devil And God Are Raging Inside Me/Jesus Christ,0.25,/app/resources/database/B/Brand New/The Devil And God Are Raging Inside Me/Jesus Christ,B,0,openrouter-meta-llama-llama-3.1-70b-instruct,real,hallucinate,,Brand New,The Devil And God Are Raging Inside Me,Jesus Christ,hallucinate,,0.125,database/B/Brand New/The Devil And God Are Raging Inside Me/Jesus Christ
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/115-switch_title-ministry-psalm-69-black-sky.txt,?,3,0,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_title,hallucinate,,Ministry,Psalm 69,Black Sky,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/162-switch_album-stephen-lynch-burial-ground-waiting.txt,en,96,92,0.0085,/app/resources/database/D/Dad Sports/Dog Cuddles/Dog Cuddles,0.125,/app/resources/database/S/Slipknot/5 - The Gray Chapter/Custer,D,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_album,hallucinate,,Stephen Lynch,Burial Ground,Waiting,refuse,refused,0.0,database/S/Shakespears Sister/The Best of Shakespear's Sister/Waiting
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/112-madeup_all-midnight-rooms-club-waves-of-stories-crystal-echoes.txt,en,32,28,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-70b-instruct,madeup_all,hallucinate,,Midnight Rooms Club,Waves of Stories,Crystal Echoes,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/017-switch_album-blondie-body-and-soul-the-hardest-part.txt,en,112,108,0.0215,/app/resources/database/P/Parcels/Day∕Night/Icallthishome,0.075,/app/resources/database/I/Iron Maiden/Killers/Murders in the Rue Morgue,P,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_album,hallucinate,,Blondie,Body And Soul,The Hardest Part,refuse,refused,0.0,database/B/Blondie/Eat to the Beat/The Hardest Part
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/177-switch_title-the-offspring-ixnay-on-the-hombre-wir-mussen-hier-raus.txt,en,111,107,0.0112,/app/resources/database/S/Slipknot/All Hope Is Gone/Sulfur,0.0417,/app/resources/database/S/Slipknot/All Hope Is Gone/Sulfur,S,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_title,hallucinate,,The Offspring,Ixnay On The Hombre,Wir müssen hier raus,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/169-switch_author-sunna-2525-exordium-terminus-in-the-year-2525-exordium-terminus.txt,en,182,178,0.2973,/app/resources/database/Z/Zager & Evans/2525 (Exordium & Terminus)/In the Year 2525 (Exordium & Terminus),0.7333,/app/resources/database/Z/Zager & Evans/2525 (Exordium & Terminus)/In the Year 2525 (Exordium & Terminus),Z,1,openrouter-meta-llama-llama-3.1-70b-instruct,switch_author,correct,,Sunna,2525 (Exordium & Terminus),In the Year 2525 (Exordium & Terminus),correct,,0.75,database/Z/Zager & Evans/2525 (Exordium & Terminus)/In the Year 2525 (Exordium & Terminus)
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/093-madeup_all-kai-fischer-lights-of-waves.txt,en,126,122,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-70b-instruct,madeup_all,hallucinate,,Kai Fischer,Lights of Waves,,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/007-real-as-i-lay-dying-awakened-whispering-silence.txt,en,137,133,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-70b-instruct,real,hallucinate,,As I Lay Dying,Awakened,Whispering Silence,refuse,refused,0.0,database/A/As I Lay Dying/Awakened/Whispering Silence
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/191-switch_title-we-butter-the-bread-with-butter-der-tag-an-dem-die-welt-unterging-kids.txt,de,88,84,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_title,hallucinate,,We Butter The Bread With Butter,Der Tag an dem die Welt unterging,Kids,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/141-real-ra-from-one-rectifier.txt,en,29,25,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-70b-instruct,real,hallucinate,,Ra,From One,Rectifier,refuse,refused,0.0,database/R/Ra/From One/Rectifier
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/077-real-fj-rt-d-accord-schnaiserkitt.txt,en,13,9,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-70b-instruct,real,hallucinate,,,,,error,no_song_file,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/027-switch_title-broilers-noir-alienation.txt,de,843,839,0.0165,/app/resources/database/T/Ton Steine Scherben/Keine Macht für Niemand/Komm Schlaf Bei Mir,0.2,/app/resources/database/T/Ton Steine Scherben/Keine Macht für Niemand/Komm Schlaf Bei Mir,T,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_title,hallucinate,,Broilers,Noir,Alienation,hallucinate,,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/146-madeup_all-remy-ishida-digital-shadows.txt,en,30,26,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-70b-instruct,madeup_all,hallucinate,,Remy Ishida,Digital Shadows,,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/002-switch_author-alan-walker-projects-in-the-jungle-takin-my-life.txt,en,20,16,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_author,hallucinate,,Alan Walker,Projects In The Jungle,Takin' My Life,refuse,refused,0.0,database/P/Pantera/Projects In The Jungle/Takin' My Life
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/160-switch_album-slipknot-alannah-myles-goodbye.txt,en,101,97,0.0131,/app/resources/database/T/Touché Amoré/Parting the Sea Between Brightness and Me/Sesame,0.0339,/app/resources/database/T/The Hillbilly Moon Explosion/With Monsters and Gods/Heartbreak Boogie,T,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_album,hallucinate,,Slipknot,Alannah Myles,Goodbye,refuse,refused,0.0,database/S/Slipknot/5 - The Gray Chapter/Goodbye
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/009-real-asp-fremd-eisige-wirklichkeit.txt,de,67,63,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-70b-instruct,real,hallucinate,,ASP,Fremd,Eisige Wirklichkeit,hallucinate,,0.0,database/A/ASP/Fremd/Eisige Wirklichkeit
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/180-switch_author-the-truth-scorpio-rising-hands-around-my-throat.txt,en,88,84,0.0057,/app/resources/database/D/Death in Vegas/Scorpio Rising/Hands Around My Throat,0.0123,/app/resources/database/A/Archive/You All Look The Same To Me/Finding It So Hard,D,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_author,hallucinate,,The Truth,Scorpio Rising,Hands Around My Throat,refuse,refused,0.0,database/D/Death in Vegas/Scorpio Rising/Hands Around My Throat
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/026-real-breaking-benjamin-we-are-not-alone-sooner-or-later.txt,en,245,241,0.0052,/app/resources/database/P/Parcels/Day∕Night/Nowicaresomemore,0.0256,"/app/resources/database/A/A Day To Remember/Common Courtesy/Sometimes You're The Hammer, Sometimes You're The Nail",P,0,openrouter-meta-llama-llama-3.1-70b-instruct,real,hallucinate,,Breaking Benjamin,We Are Not Alone,Sooner Or Later,hallucinate,,0.0,database/B/Breaking Benjamin/We Are Not Alone/Sooner Or Later
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/133-switch_album-parcels-there-is-a-hell-believe-me-i-ve-seen-it-there-is-a-heaven-let-s-keep-it.txt,en,20,16,0.0958,/app/resources/database/B/Bring Me The Horizon/There is a Hell Believe Me I've Seen It. There is a Heaven Let's Keep it a Secret/Blessed With A Curse,1.0,/app/resources/database/B/Bring Me The Horizon/There is a Hell Believe Me I've Seen It. There is a Heaven Let's Keep it a Secret/Blessed With A Curse,B,1,openrouter-meta-llama-llama-3.1-70b-instruct,switch_album,correct,,Parcels,There is a Hell Believe Me I've Seen It. There is a Heaven Let's Keep it a Secret,Myenemy,refuse,refused,0.0,database/P/Parcels/Myenemy/Myenemy
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/013-switch_author-beginner-nightmare-revisited-this-is-halloween.txt,en,31,27,0.0663,/app/resources/database/M/Marilyn Manson/Nightmare Revisited/This Is Halloween,1.0,/app/resources/database/M/Marilyn Manson/Nightmare Revisited/This Is Halloween,M,1,openrouter-meta-llama-llama-3.1-70b-instruct,switch_author,correct,,Beginner,Nightmare Revisited,This Is Halloween,refuse,refused,0.0,database/M/Marilyn Manson/Nightmare Revisited/This Is Halloween
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/143-switch_album-rantanplan-der-weg-einer-freiheit-antifa-fanclub.txt,en,72,68,0.0061,/app/resources/database/T/Touché Amoré/Parting the Sea Between Brightness and Me/Sesame,0.0147,/app/resources/database/R/Rage Against The Machine/The Battle Of Los Angeles/Guerrilla Radio,T,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_album,hallucinate,,Rantanplan,Der Weg einer Freiheit,Antifa Fanclub,refuse,refused,0.0,database/R/Rantanplan/20359/Antifa Fanclub
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/171-switch_author-testify-my-boy-don-t-go-back.txt,en,28,24,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_author,hallucinate,,Testify,My Boy,Don't Go Back,refuse,refused,0.0,database/M/Marlon Williams/My Boy/Don't Go Back
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/045-switch_album-curve-in-schwarz-falling-free.txt,en,45,41,0.0213,/app/resources/database/P/Parcels/Day∕Night/Icallthishome,0.0732,/app/resources/database/I/Iron Maiden/Killers/Murders in the Rue Morgue,P,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_album,hallucinate,,Curve,In Schwarz,Falling Free,refuse,refused,0.0,database/C/Curve/Horror Head/Falling Free
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/192-switch_author-wolf-alice-army-of-mushrooms-i-shine.txt,en,19,15,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_author,hallucinate,,Wolf Alice,Army of Mushrooms,I Shine,refuse,refused,0.0,database/I/Infected Mushroom/Army of Mushrooms/I Shine
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/005-real-anti-flag-die-for-the-government-drink-drank-punk.txt,en,31,27,0.0088,/app/resources/database/I/In Flames/Come Clarity/Your Bedtime Story Is Scaring Everyone,0.0435,/app/resources/database/I/In Flames/Come Clarity/Your Bedtime Story Is Scaring Everyone,I,0,openrouter-meta-llama-llama-3.1-70b-instruct,real,hallucinate,,Anti-Flag,Die For The Government,Drink Drank Punk,refuse,refused,0.0,database/A/Anti-Flag/Die For The Government/Drink Drank Punk
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/196-real-yota-lucid-dreams-one-by-one.txt,en,10,6,0.0059,"/app/resources/database/E/Emarosa/Versus/People Like Me, We Just Don't Play",0.1667,/app/resources/database/O/Of Mice & Men/Restoring Force/Would You Still Be There,E,0,openrouter-meta-llama-llama-3.1-70b-instruct,real,hallucinate,,Yota,Lucid Dreams,One By One,refuse,refused,0.0,database/Y/Yota/Lucid Dreams/One By One
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/166-switch_album-still-corners-pubic-fruit-strange-pleasures.txt,en,97,93,0.0039,"/app/resources/database/E/Emarosa/Versus/People Like Me, We Just Don't Play",0.0108,/app/resources/database/T/The Cardigans/Gran Turismo/My Favourite Game,E,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_album,hallucinate,,Still Corners,Pubic Fruit,Strange Pleasures,refuse,refused,0.0,database/S/Still Corners/Strange Pleasures/Strange Pleasures
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/050-real-defeater-letters-home-no-relief.txt,en,53,49,0.0097,/app/resources/database/P/Parcels/Day∕Night/Icallthishome,0.0408,/app/resources/database/B/Breaking Benjamin/Phobia/The Diary Of Jane,P,0,openrouter-meta-llama-llama-3.1-70b-instruct,real,hallucinate,,Defeater,Letters Home,No Relief,refuse,refused,0.0,database/D/Defeater/Letters Home/No Relief
/app/resources/out/openrouter-meta-llama-llama-3.1-70b-instruct/049-switch_author-davey-pubic-time-to-go-home-drone.txt,en,16,12,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-70b-instruct,switch_author,hallucinate,,Davey Pubic,Time to Go Home,Drone,refuse,refused,0.0,database/C/Chastity Belt/Time to Go Home/Drone
